business_id,business_overall_stars,business_name,user_name,version,review_stars,text
2.02E+13,1.8,Philips Hue,Hr. Iversen,2.5.0,1,"Dette er dog den v_rste app. Man har ikke mulighed for at v_lge en privat lyss_tning/scene til hele huset pŒ tv_rs af rum. Scener er begr_nset til de enkelte rum og man kan ikke kopiere en scene ud til flere rum. 
Man kan ikke styre p_rerne individuelt uden at skulle ind i hvert enkelt rum f¿rst. Utrolig tidskr_vende handling. 
Den gamle app satte man en scene og derefter valgte p_rer, farver og styrke. SŒ kunne man selv v_lge om en scene skulle styre en farves_tning, et rum eller flere rum. Dette er ikke muligt med den nye app. Med den nye app er funktionaliteten skŒret v_k pŒ bekostning af tilf¿jelsen af rum. 
Mine gamle lyss_tninger kan ikke bruges i den nye app ej heller til Apple HomeKit."
2.02E+13,1.8,Philips Hue,mountyvideo,2.5.0,3,"so nicht meine Damen und Herrn von Philips. Ich habe der App echt eine Chance gegeben. Nachdem ich mich 3 Stunden ge_rgert habe ist die App vorerst wieder von meinem iPhone geflogen. Das einzigste was nett ist ist das Design. die Bedienung ist unm_glich. Den einzelnen Lampen eine Farbe  zuzuweisen ist ein Unding. Man kann zum Beispiel eine erstellte Szenen  nachtr_glich nicht mehr _ndern. Zumindest habe ich die Funktion nicht gefunden. Ich werde es in einem halben Jahr noch mal probieren.
11/2016
Mittlerweile ist die App erheblich besser geworden. Ich erh_he meine Bewertung jetzt mal auf drei Sterne."
2.02E+13,1.8,Philips Hue,wuchtbrumme,2.5.0,1,"ich schlie§e mich einer _lteren Bewertung an - wie beschwert muss man als Ingenieur bei Philips sein, um das Schalten mit den HUE TAPs auf 3 R_ume zu Beschr_nken? Vermutlich kann sich in Holland niemand vorstellen, das es Immobilien mit mehr als 3 R_umen und dann auch noch mit sooo gro§en R_umen gibt, das man mehr als eine HUE pro Raum installiert. Zumal es mit der Vorg_ngerversion dieser App noch m_glich war! App gel_scht. Setzten sechs!"
2.02E+13,1.8,Philips Hue,Tom8919,2.5.0,1,"Routines don't work for me. The time I set the routine to start at passes, and nothing happens. There seems to be no way to start a routine manually, either."
2.02E+13,1.8,Philips Hue,SC Martin,2.5.0,1,Terrible implementation of a potentially brilliant lighting system. Will not by Philips products again
2.02E+13,1.8,Philips Hue,Jedih,2.5.0,1,"Undrar hur designavdelningen pŒ Philips t_nkte h_r n_r de valde att ta bort scener och m_jligheten till att styra alla rum samtidigt? NŒgon med beslutsfattningsroll mŒste ha varit pŒverkad av olagliga substanser n_r man valde att ers_tta appen som fanns f_rr med denna, _ven om den inte var perfekt! Sn_lla Philips, l_gg till scener etc som fanns i den tidigare appen sŒ h_jer ni nog v_rdet i denna!!!"
2.02E+13,1.8,Philips Hue,Oiseaux ˆ lunettes,2.5.0,1,Je n'ai pas trouv_ comment changer les couleurs _
2.02E+13,1.8,Philips Hue,Jandirk_v,2.5.0,1,Waardeloze tyfus app. Update maakt mijn Philips hue compleet waardeloos. Lekker bezig Philips. Na vele e-mails nog steeds geen verbetering. Koop de hue NIET
2.02E+13,1.8,Philips Hue,Jonny_Leeds,2.5.0,3,"Why can't you set Colour Loop from within this official Hue app?!
It would also be better if you could add Lights to multiple rooms/groupings. For example I might not want all 7 Hue spot lights to come on in my kitchen along with the 2 Hue Lightstrip, however on some occasions I might want them to. Allowing lights to be grouped multiple times would solve this issue."
2.02E+13,1.8,Philips Hue,overprocessed,2.5.0,1,Cannot log into My Hue via the app so all of the useful features are useless.
2.02E+13,1.8,Philips Hue,Chicolega,2.5.0,2,"En casa con la conexi—n wifi la aplicaci—n funciona. Pero desde la calle, cuando intent— conectar desde la red m—vil no hay forma de que conecte al Hue. A partir de la œltima actualizaci—n."
2.02E+13,1.8,Philips Hue,Pincopalla99999,2.5.0,3,"Non esiste ancora la versione per iPad !!
Qualcosa per il 3D touch?"
2.02E+13,1.8,Philips Hue,DANLL,2.5.0,1,"Deze app zit behoorlijk in de irritatie-zone. 
Het systeem is top, maar deze app is echt verschrikkelijk. Dit lijkt eerder de oude versie. 
Ik gebruik de oude wel weer."
2.02E+13,1.8,Philips Hue,Jasminnoir,2.5.0,2,"Op zich vind ik deze app prettiger werken dan de 1e generatie, maar ik begrijp echt niet waarom ik scenes niet meer aan kan passen. Echt onbegrijpelijk!!! 
Ook krijg ik elke keer als ik de app open een melding dat er een update is.. maar hij lijkt er niets mee te doen."
2.02E+13,1.8,Philips Hue,SpillebeenNL,2.5.0,2,"Er zitten best enkele goede dingen in deze app. Maar wat ik mis is dat je scenes goed aan kan passen. Bijvoorbeeld zelf de kleuren kiezen net als in de vorige app en niet alleen op basis van een foto. Of het dimlevel aanpassen van een bestaande scène. 
En een dim slider in de widget zou ook erg welkom zijn."
2.02E+13,1.8,Philips Hue,Eedt,2.5.0,1,"A pity you cant give -5. Bunch of amateurs these app developers. Philips shouldnt have sold their light division. Just like their tv's... starting to become crap products the minute they sold that entity. 
Each update is completely useless!
Start listening and add the 1st gen app's functions!!!
WE NEED THE SCENES with individual light control and the ease of use!
I fitted my entire house with hue bulbs and you manage to screw up the app and leave those functions out?!?! WTF! 
The software is THE most important aspect of the lights.
And in addition you take functions out of the 1st gen app??!?
Guys come on! Listen to your users and people who use your lights daily!! Although the feature 'rooms' is great, where are the other features from the first gen app: a list of the lights and their individual light controls? Which is way faster to flick on 1 light.
Where are the scene's?? I need to be able to create custom scenes and the optionto add individual lights to different scenes! Adding a scene to set the mood inside a few rooms at once or use only a few lights in the room is something that is used for parties/setting cosy lighting etc.
Whats the use of being able to select 'Dim' when i have NO control over the amount and which lights it applies to??
Again: you are killing a good product. I have invested in no less then 14 of these lights, and i cant tell you how angry i am! Get your act together and invest time and resources to get this app back on track!
I still find myself using the first gen app and only
checking this second gen app after an update to see if it has those features or improved... and then i close it. As long as it doesn't have those 1st gen features: i am using the 1st gen app."
2.02E+13,1.8,Philips Hue,LuciusJF,2.5.0,1,"A lot of functionality has been taken away and after a few updates still has not been added back. 
Basic use cases are not even addressed/considered in the new app. What if I don't want to turn all the lights on in one room?"
2.02E+13,1.8,Philips Hue,Brownsugar7210,2.5.0,1,App is not responsive. You're no longer able to create scenes. The geo figures does work. Oh so frustrating. Had to uninstall and use a 3rd party app. Shame on you Phillips!!!!
2.02E+13,1.8,Philips Hue,Asterax,2.5.0,1,"J'ai 32 ampoules Hue pour mon rez-de-chauss_e. Depuis la dernière mise ˆ jour plus rien ne marche.
Après 2 appels au support Philips, je suis toujours en attente d'un retour.
Conclusion:
Si vous voulez ""jouer"" avec 2 ampoules, c'est sympa...
Si vous souhaitez faire de Hue votre _clairage, il va falloir que Philips comprenne que l'informatique c'est moins trivial que la fabrication d'ampoules...
Je d_conseille ˆ ce jour!"
2.02E+13,1.8,Philips Hue,meezyproduction,2.5.0,1,"Je suis super d_çu il manque beaucoup de choses basiques d_jˆ disponible chez la concurrence 
- Pas possible de s_lectionner l'ampoule dans les routines obliger de cr_er une pièce par ampoule alors que sur la première application on peut --'
- L'option dernière statut est disponible que sur l'Apple Watch pas possible de cr_er une routine avec le dernier statut...
- Pas possible de choisir l'intensit_ de la lumière dans les routines 
- J'aimerais pouvoir cr_er des routines avec des conditions par exemple baisser la lumière a 50% ˆ minuit ˆ condition que les Lumière soit d_jˆ allum_ 
- J'aimerais revoir une notification quand la lumière s'allume et que je ne suis pas chez moi 
Avec tout ça on sera d_jˆ super bien je pense svp messieurs les d_veloppeurs au prix où ça co_te on a même pas un vrai vert sur les ampoules alors que chez la concurrence chinoise le vert est vraiment vert alors faite un petit effort au moins pour les options et l'application svp."
2.02E+13,1.8,Philips Hue,Vasiliyx,2.5.0,1,"1. No Ipad app
2. The potential of this app is great. I love all these new features with the rooms
3. 1 star for annoying bugs, which are unacceptable in programming industry. I will give 5 stars once the bugs are fixed. Lights turn on by them selves at night ~3:45 am (no such schedule configured, living by myself)."
2.02E+13,1.8,Philips Hue,BFricka,2.5.0,1,"I don't even know where to start. This app is barely functional, buggy, no iPad view. A disgrace to software engineering and design"
2.02E+13,1.8,Philips Hue,Perpetual Dreamer,2.5.0,2,"There are so many things that you could learn from third party apps, as well as predecessors like WeMo. I have two things in particular that I'd like to see. 
1. On demand fade. I imagine that most people aren't lucky enough to go to bed at the same time every night. It would be nice to be able to start a fade on demand. 
2. WeMo offered a feature to schedule the lights to turn off/on based on sunrise or sunset. I'd LOVE to schedule a light to turn on 15 minutes before sunset, and then just forget about it. I can use IFTTT to turn them on at sunset, but there's no flexibility. 
Please look at HOW people use third parties to control your product and build some of those features in. Please."
2.02E+13,1.8,Philips Hue,T2i2m2bu,2.5.0,1,"The application is inoperable. The original app works perfectly, however this app the new control unit for the hue lights doesn't work at all."
2.02E+13,1.8,Philips Hue,Leif7,2.5.0,1,Den nye app er ikke n_r sŒ god som version 1
2.02E+13,1.8,Philips Hue,Von Nath,2.5.0,1,Lack of functionality
2.02E+13,1.8,Philips Hue,Nati94000,2.5.0,5,Sehr gute app _
2.02E+13,1.8,Philips Hue,Cedricus trouducus,2.5.0,3,"L'application est bien mais il serait bien de faire une version optimise pour l'affichage sur l'iPad car la s'est plut™t moche. 
Sinon il serait bien d'y ajouter dès couleur al_atoire pour les systèmes hue go ou ampoule hue couleur. 
Le top serait d'y rajouter un mode qui suit la musique."
2.02E+13,1.8,Philips Hue,Georgepower 2000,2.5.0,5,"Hab seit gestern das hue system... angeschlossen, App runtergeladen und alles funktioniert _. Auch das Zusammenspiel mit Siri klappt super. Einfach mal ein bisschen rumprobieren dann muss man diese App nicht so negativ bewerten. NatŸrlich kann man Sie noch verbessern und das wird auch passieren."
2.02E+13,1.8,Philips Hue,st_bchen,2.5.0,3,"App funktioniert gut und ist leicht zu bedienen.
Das Einbinden von Drittanbietern Produkten, wie zB Osram Plug hat bei mir nicht geklappt. 
Verbesserungspotenzial ist auch bei den Routinen gegeben. Hier w_re es super wenn man mit von - bis (einschalten - ausschalten) Zeiten in einer Routine arbeiten k_nnte und ein Radom-Modus, fŸr die Abwesenheitssimulation, w_re Klassen. Damit wŸrde man die Anzahl der Routinen verringern und es bleibt Ÿbersichtlich."
2.02E+13,1.8,Philips Hue,STiShawn,2.5.0,3,It would be nice if the motion sensor when it turns off you could pick a scene rather than just off or do nothing. Please add this to the new update.
2.02E+13,1.8,Philips Hue,Kevbodinski,2.5.0,1,The app is horrible. Navigation between Hue and Nest not intuitive. Once linked to Nest cannot save settings. Returning to Hue from Nest gets authentication errors.  App doesn't save login credentials. Dropped back to Gen 1 version.  Please fix.
2.02E+13,1.8,Philips Hue,ericamho,2.5.0,4,App does everything I need it to and works as it's supposed to but I would welcome a redesign to improve the user experience.
2.02E+13,1.8,Philips Hue,EBD1,2.5.0,1,"I don't normally write reviews, but I do read them. So here it goes.  I have my whole house set up on hue lights. We use them for security, for lighting watching a movie, and for other daily activities.  The last app (gen1) was better.  You can't create scenes like before. My app won't recognize that I'm connected to my home wifi so the geo effects are useless. You can't create other timers. Like I want only my bedroom light to come on at 6am but the kitchen lights to then come on at 7 and have the outside lights go on after dark every day and have specific lights turn off when I leave unless it's after dark (no sense in going out to dinner and have the outside lights go off). 
The room controls. I appreciate the idea of putting them in a group. But the response is so slow I hit it like 4 more times before I realize I did hit it. It's just not responding fast enough. 
The whole app is tough to use. In gen1 I could see where I was in the app and in this one it's like I have one page to navigate. I'm going to look for another app and or go back to gen1. Delete this one. Too frustrating to use, has made me want to throw my phone.  I'll say the app works so well that I'm getting more exercise, if you can call it that; I get up to turn the lights on and off now. 
It may be free. But the best things in life are NOT free!  You will be frustrated- don't bother."
2.02E+13,1.8,Philips Hue,Flo000,2.5.0,1,"I very rare write a review but this time I just feel like I need to do it and let the other people to not update this app.
  The interface it is ugly, restrictive and non functional.
  I upgraded just because I bought the new motion sensors from hue, what a mistake!, (I thought it will be better then using smarthings sensor, which work fine by the way), soon as I set them up to work during the night time I begin to have trouble with my lights during the day time, the lights which are linked with the sensors turn off them self if you turn them ON outside the set it window time. 
  Some of other devices connected with the hue hub could not be seen anymore unless you define them in the room but that could lead to duplicate names and confusing the EVE and IFTTT apps.  Very disappointed with this upgrate."
2.02E+13,1.8,Philips Hue,ilyagleikh,2.5.0,1,"please bring back the old app and everything with it. i have more than 20 bulbs and strips and other hue products. the new hub didn't recognize them so i had to enter all of them manually - this is horrible. then your app lost all of my scenes. online this works but not through the app nor the Tap switch, no more scenes that I set up. the interface insists me on separating things in rooms and won't later let me do groupings if i wanted to turn on say both the kitchen and living room, the lights are reserved for one group only. the hell. you had a great product, please return it to us. at least as an alternative app."
2.02E+13,1.8,Philips Hue,aleker,2.5.0,1,Unnecessary restriction to a specific amount of lights/rooms for actions. No scenes including all lights any more. No changing of existing scenes. Horrible! Not happy with the workflow and app at all!
2.02E+13,1.8,Philips Hue,Yack670,2.5.0,1,Siri non trova nessuna luce. Cambiato il bridge apposta e non funziona! Male male..aspetto aggiornamento...
2.02E+13,1.8,Philips Hue,xwxpx,2.5.0,2,It is really difficult to set scenes and have the app remember the settings. Missed opportunity :(
2.02E+13,1.8,Philips Hue,Pollo1965,2.5.0,2,"Het lukt op geen enkele manier om een koppeling te maken tussen de bridge en een IPhone 6. 
In eerste instantie lijkt koppeling te lukken, maar bij configureren ontkoppelt bridge zich voortdurend. Miskoop?"
2.02E+13,1.8,Philips Hue,PaulHoDo,2.5.0,4,"Ich habe vor Kurzem das Hue - System in Betrieb genommen. Die App tut genau das, was sie soll! Alles funktioniert einwandfrei! 
Ich frage mich ernsthaft, was das fŸr Einfallspinsel sind, die hier solche negativen Bewertungen schreiben, aber schon klar, das ist wie so oft Error 30.... der Fehler sitzt 30 cm vor dem System_"
2.02E+13,1.8,Philips Hue,MontegoStar,2.5.0,1,"The interface structure is very confusing and poorly structured. You have to to move around and multiple different menu paths to get things done. Some things just seem to be missing. For example, how do you change the color of one bulb, or change the color for all the bulbs in a room? This seems to be missing or buried in the interface somewhere. Need to keep looking for a better app."
2.02E+13,1.8,Philips Hue,m_bius88,2.5.0,1,The fact that you can no longer edit scenes is inexcusable.  Shame on this company for releasing such a broken product.  Do not waste your money on this nonsense.
2.02E+13,1.8,Philips Hue,K1zo,2.5.0,1,"Var vild med den gamle version og har derfor gemt den og bruger den mest! Var n¿dt til ogsŒ at hente den nye pga ""motion-sensor""... HŒber ALDRIG den gamle version slettes, for sŒ skal der altsŒ laves en bedre app end ""den nye"" som eksisterer idag. Mangler is_r muligheden for at styre hver enkelt p_re i stedet for et helt rum ad gangen... _"
2.02E+13,1.8,Philips Hue,Iaz65,2.5.0,1,"Die App ist unlogisch aufgebaut, Szenarien erstellen ist komplizierter wenn Ÿberhaupt m_glich. 
Migration der Szenarien aus der 1. Generation und Zusammenarbeit ist mŸhsam. 
App ist Ÿberhaupt nicht intuitiv!!"
2.02E+13,1.8,Philips Hue,[iAR],2.5.0,1,"This app is really bad:
- can't edit or duplicate existing scenes
- only can add scenes from photos
- no scene sharing, or downloading from internet
- can add a routine, but not add a scene
- location based routines are only based on my iPhone, not on my partners. Seriously?
- overall there is way to little manual control.
Philps made a cheap app for a way to expensive light system."
2.02E+13,1.8,Philips Hue,Hfhfsckheichefhiwhd,2.5.0,2,"Each time I open the app, I have to wait 2-5 minutes for the updates to finish... makes it useless when wanting to quickly change lights."
2.02E+13,1.8,Philips Hue,Dr_Jaykay,2.5.0,1,"Nur als iPhone Version hochkant? Geht auf dem iPad Pro gar nicht. Setzen, 6!"
2.02E+13,1.8,Philips Hue,Da–iel G.,2.5.0,3,"Ich nutze selten die App, da es doch umst_ndlich ist, diese extra zu _ffnen, wenn man etwas mit seinen Lichtern machen m_chte. 
Deshalb gibt es das Widget, das fŸr mich pers_nlich aber zwei gro§e Schwachstellen hat:
1. Es ist immer noch nicht an iOS 10 angepasst und das merkt man hier und da
2. Man kann die Szenen nur fŸr ganze R_ume und nicht ausgew_hlte Lampen bestimmten und somit ist es via Widget z.B. nicht m_glich im Schlafzimmer nur die Bettlampe anzumachen. Man kann momentan nur ALLE Lampen im Schlafzimmer auf einmal anmachen."
2.02E+13,1.8,Philips Hue,Bassrat,2.5.0,1,What a lousy mess of an app. Its clumsy and does nothing any normal person would want. Not beign able to group lights and pick one color is a sin. How can you ever match some random pick of a color chart for each light and not duplicate it. This is really bad app. Philips needs to fire the entire decv team for this cluster-firetruck
2.02E+13,1.8,Philips Hue,Gekkonaut,2.5.0,1,The new hue app is a bad idea of how to use lights with an impressive implementation. The old hue app is well thought out with poor implementation. Your choice - they're both disappointing considering what you just paid for.
2.02E+13,1.8,Philips Hue,Zetetics,2.5.0,1,I was so excited to get the ability to use Apple Watch. It worked a few minutes but then crashed. So many bugs. Will not allow you to log in. Loses connection. What a waste of the time I spent messing with this. Philips Fail!
2.02E+13,1.8,Philips Hue,Zipzapzut,2.5.0,1,I don't care if there is a bridge update available when I want to control my lights. I shouldn't have to wait minutes to turn my lights on or off because of some update that obviously wasn't necessary for controlling my lights the last time the app was open.
2.02E+13,1.8,Philips Hue,Janjan279,2.5.0,1,"Skvela myslenka, bohuzel na hranici snesitelnosti.
Kdyz pomineme zcela nesmyslnou cenou (2x vetsi nez konkurencni systemy), tak nam tu zbyde system, ktery kdyz si chcete (nedejboze zcela drze) napriklad udelat takovou slozitou operaci jako vypnout ci zapnout svetla po prichodu domu, tak vas to nejdriv nuti stahnout si aktualizaci aplikace! 
Opravdu ""skvele""! Ty by jsi si chtel doma rozsvitit zarovku 1ks ‡ 800 k_? - to by se ti libilo, co?
Nejdriv delej a pockej si 10 minut nez se ti stahne aktualizace!
Philipis hue je ztelesnenim vseho zleho z internet of things bohuzel. Aneb az to tu prevezmou tihle experti, tak si bohuzel ani neutrete prdel!"
2.02E+13,1.8,Philips Hue,Vasiliyx,2.5.0,1,"1. No Ipad app
2. The potential of this app is great. I love all these new features with the rooms
3. 1 star for annoying bugs, which are unacceptable in programming industry. I will give 5 stars once the bugs are fixed."
2.02E+13,1.8,Philips Hue,Schlepie,2.5.0,1,"I wish I could say something positive about this app and Phillips in general. They show a lot of promise but fail in execution. 
To be specific: Nearly every time I open the app I am asked to update the software. I'm all for regular updates but sometimes I'll update then be asked to update again. I just want to turn on a light! 
The app routinely looses connection with the lamps. I turn a light on, notice the light is on, close my phone, the light goes off or resets to previous settings. I have an AirPort Extreme and an airport express extender on a small property, yet the system can't stay synced. My Craftsman garage door opener stays more reliably synced than their lamps even though the garage is another 10 feet past the farthest lamp."
2.02E+13,1.8,Philips Hue,Tarmac7777,2.5.0,1,"On ne peut param_trer l'intensit_ des lumières dans les routines, on est oblig_ d'avoir les ampoules allum_es ˆ 100% !!!! Un peu de bons sens, messieurs les d_veloppeurs."
2.02E+13,1.8,Philips Hue,kilinccagatay,2.5.0,5,Can you please update your server time for Turkey we changed our timezone. Thank you.
2.02E+13,1.8,Philips Hue,Kumite Monkey,2.5.0,1,This is a terrible app - the only reason I'm using Philips hue is because they have specialty light bulbs that SmartThings doesn't. I simply want to add a timer for how long the bulbs stay on - not intuitive and still haven't found the answer. I'm embarrassed for this company.
2.02E+13,1.8,Philips Hue,isdiego,2.5.0,1,"What a terrible application! it's not useful at all, it's hard to set up your lights, you can't change all colors at once as it was before!"
2.02E+13,1.8,Philips Hue,bill hrt,2.5.0,1,"I had to do a search just to find where the ""scenes"" were. This is not an intuitive app. Siri works sporadically I've tried a couple of other apps to replace it -now my lights wake me even when the app is supposedly off.  frustrating I should just go back to the Hue one app and use it until it is officially dead"
2.02E+13,1.8,Philips Hue,Kole w.,2.5.0,1,"The app is stupid, and doesn't even have an iPad version. Really hue?"
2.02E+13,1.8,Philips Hue,lightrhythm,2.5.0,1,Consistently not working since updating. Cant see the network and always thinks Im out of home.
2.02E+13,1.8,Philips Hue,Jp1982,2.5.0,1,"Where are all the scenes I created?! In the old app?
Where I'm constantly told to download this. 
Your app was crap to begin with and incredibly you've made it worse. 
Thanks."
2.02E+13,1.8,Philips Hue,Ptc1111,2.5.0,1,"For the life of me I can't understand how Philips could release version 2 of an app that is worse and considerably more limited that version 1!?!? Talk about going backwards!!
At the very least please bring back the ability to have custom created scenes for multiple lights across multiple rooms!!
Philips - You honestly shat the bed on this one!!"
2.02E+13,1.8,Philips Hue,Yoowmo,2.5.0,4,"Die Einrichtung ist nicht besonders intuitiv. FŸr ein doch recht teures System erwarte ich eine ausgereifte Usability. Das ist hier nicht gegeben. Zudem habe ich nach der Einrichtung 72 E-Mails mit dem Betreff ""sch_n sie zu sehen"" von Philips erhalten. Wahrscheinlich wurde hier bei der Anpassung auf deutsch falsch Ÿbersetzt. Unglaublich. Ganz besonders fehlt mir bei den Routinen die M_glichkeit das Licht in Abh_ngigkeit des Sonnenuntergangs / Sonnenaufgangs zu steuern. Zb x Minuten vor oder nach Sonnenuntergang. Das kann sogar die fritzbox besser. Ich hoffe hier wird noch weiter optimiert. Auch fehlt mir ein automatischer farbwechsel, wenn die Lampen RGB unterstŸtzen."
2.02E+13,1.8,Philips Hue,Troydangerous,Unknown,1,Limited functionality. It can't detect lights. I have to enter the serial number of every light I want to add. Very annoying to use.
2.02E+13,1.8,Philips Hue,TomGray87,2.5.0,2,"It's too bad I need this to setup the lights. The Apple HomeKit app works much better than this ugly, glitchy mess of an app. Philips needs to hire on a couple professionals to overhaul the functionality and make it more user friendly."
2.02E+13,1.8,Philips Hue,Shadow.Runner,2.5.0,1,"Very bad app, should be embarrassed to have such a mess of an app."
2.02E+13,1.8,Philips Hue,RichardJLP,2.5.0,1,"This app is one of the worst Homekit apps.  First, you canÕt use this app to attach any of the Philips Hue devices to Homekit.  I needed to use the iDevices app to do that.  Next, the app use its own version of houses and rooms than the Homekit version, even though you give it access to the Homekit home.    It also uses its own version of scenes and schedules than the Homekit version.
 
Even when using  their version of scenes, you can only apply a scene to a room and not to an individual light.  I really donÕt know how that makes any sense.  The app looks like it was written in 1980 rather than for this century.  Small companies, like iDevices and Elgato, can write clean, well-written apps, but a huge company like Philips, with much more resources, canÕt write a similar app.
 
This app is really bad."
2.02E+13,1.8,Philips Hue,Cloudblot,2.5.0,5,"Based on the reviews, I assumed this app would be unusable but I have found no need for a 3rd party app yet. It takes some time to understand the details but what is here works rather well. The old app must have been amazing."
2.02E+13,1.8,Philips Hue,ReapeRs345,2.5.0,1,Since you have done your update does not pair with ifttt which is the main reason I purchased hue lights always says problem finding lights gggrrrrr come on Philips sort this or I will be swapping to lifx.
2.02E+13,1.8,Philips Hue,ChrisOneMillion,2.5.0,2,"The motion detector does not support the option to set the light to ""last on state"" like there is for the dimmer switch. Also, if there is more than one light in a room, there is no option to set the lights to the same color state simultaneously - you must first set one and then the other. There is no way to make the settings identical, you need to guess."
2.02E+13,1.8,Philips Hue,Salmonelle,2.5.0,4,"...habe ich mich echt umgew_hnen mŸssen. War eine Zwangsmassnahme, weil die alte App unter iOS 10 nicht mehr gut l_uft.  
Dieses neue App Funktioniert allerdings dann doch ganz gut. 
Bitte verbessern:
- bei den Sensoren: x Minuten nach einer Bewegung, den Zustand von vor der Bewegung wieder herstellen. 
 eigene Fotos als Szene einfŸgen k_nnen
- bei den Widgets bitte die ausgew_hlten Symbole anzeigen
- die ""Alarme"" entweder nach Zeit oder ABC sortieren. 
- EIN und AUS bitte mit Sonnenaufgang (astronomische Uhr) und -untergang schalten k_nnen. 
Danke sehr."
2.02E+13,1.8,Philips Hue,dwestera,2.5.0,3,"The widget has stopped working, otherwise I like this app."
2.02E+13,1.8,Philips Hue,Toby 2.0,2.5.0,1,You had a decent working app then the stupid parts of your brains kicked in. What do we get? Crappy monster of a useless app. Even 5th graders can do better. Put the bong down an scrap this error!
2.02E+13,1.8,Philips Hue,Roberto C Sada,2.5.0,5,"This app has way more functionality than Home does at the moment, and while more should be integrated, the Hue app works perfectly."
2.02E+13,1.8,Philips Hue,Rob6567,2.5.0,5,Very happy with the update.
2.02E+13,1.8,Philips Hue,Siri's sister,2.5.0,2,"Widgets in today view are too big for iPhone SE. lazy programming? one size fits all which it never does. 
Where's the anti burglary setting? ie
In version 1 app we could set a + - time to the timer light coming on. This made it look like someone was home rather than the lights being on a set timer everyday.  This was a huge selling point for me. Infact the only reason I bought the lights as I live alone so need to make it appear I am home. Would like some randomness please. 
Example. I set front room to come on 8pm everyday. I want it to not come on 8pm but around that time varied each day. Same with other rooms I set. I set this according to sunset but an auto set to come on round sunset would be a good option so I don't have to change the timer when the clocks go forward or back. As most people switch lights on around sunset why isn't it a standard feature? Why no ""going away/holiday button?""
Also leaving location, I would like some added function. Not to just switch lights off when I leave. That's OK in daytime. But to switch certain lights off and others on when I leave at night. I want to be hands off. 
I leave my front room light switches to a set scene. My hallway goes into a timer which goes off after 3 minutes. My kitchen goes off. That sort of thing. 
Thanks."
2.02E+13,1.8,Philips Hue,Light-less Larry,2.5.0,1,What a joke. How can philips release this junk. A lot of work is needed to make it usable.
2.02E+13,1.8,Philips Hue,MarcFromage,2.5.0,1,"Precisely why I never update my apps, they always get worse. The app is far more difficult to personalize. The rationale was let's simplify it, and by doing so, they limited functionality. Now you have to create rooms and only the rooms can be made into scenes. There is no central screen with your scenes, you have to click on the ""room"" that you made in order to get to the scenes for that room. I'll be using the old version as long as I can. Anyone with a positive review must work for Hue because this is horrendous! I'll use the first app, this one is useless!"
2.02E+13,1.8,Philips Hue,KeithD213,2.5.0,1,"How is it possible to create such amazing hardware while at the same time being completely incapable of making software to control it? Everything this app does, no one wants; everything everyone wants, this app doesn't do.  Bravo!  Just use third party apps to control this amazing lighting system. This app is awful."
2.02E+13,1.8,Philips Hue,Un Rafa cualquiera,2.5.0,1,"Since this update, custom light scenes can't be assigned to Widget buttons and, what is worse, can't be assigned to Philips own wall tap switch buttons. New app no longer uses it's own cloud service so it's no longer possible to control the lights from away (for example during holidays for security). Now, if you want to remotely control your lights, you must buy a gen 4 Apple TV and throw your ""older"" Apple TV to the trash. This was all possible in version 1 of the app without any problems or equipment replacement. Not a happy customer right now after spending 400Û in light bulbs. Spent three hours cleaning up all settings, reinstalling version 1 again, just to end up where I was the day before. Very, very bad job with this new version of the app, Philips. Fix this, or I'll sell all my hue equipment on eBay for a dollar and move to a different brand."
2.02E+13,1.8,Philips Hue,Seahawker999,2.5.0,1,"Zwei Probleme habe ich mit der App festgestellt, erstens warum gibt es kein iPad App? Zweitens und viel wichtiger habe ich festgestellt nach ich der Widget aktiviert habe das der iPad Pro sehr warm geworden ist und die Batterie schnell abgesaugt hat. Mit weitere Diagnostik habe ich ein Prozessor Leistung Ÿber 50% gefunden das natŸrlich die exzessiv W_rme erkl_rt hat. Seit der Widget wieder deaktiviert ist l_uft alles wie frŸher."
2.02E+13,1.8,Philips Hue,rafaelalarcon,2.5.0,1,"Terrible app... not intuitive, hard to change setting, horrible interface"
2.02E+13,1.8,Philips Hue,Ruttr,2.5.0,1,I'll create scenes and later they will mess up having combines names and with a different image.  If I delete then they will all delete. You take a lot of time to create a light recipe and they all mess up. So frustrating!!!
2.02E+13,1.8,Philips Hue,macneb,2.5.0,1,"It is extremely difficult to set up a new scenes for all of your lights. Instead you have to do it per room and repeat yourself over and over again. Setting up your teams is ridiculous, they have limitations to four groups. I live in a small two bedroom apartment, I can't believe the hassles someone who owns a house would have to deal with. Philip says to take a very close look at the first version of the app and bring the best parts of that app and finish developing this version. In addition to that, if you try to use just the first version, it throws in your face there is a newer version. It makes using the first better version, super annoying to interact with. I hope they get a new developer and just release a whole new app altogether."
2.02E+13,1.8,Philips Hue,jcommisso07,2.5.0,3,"Philips makes great hardware, but the mobile app is really bad. It's not that it's unreliable or buggy, the interface is just bad. It doesn't look very flat and pleasing, and you can't adjust multiple lights at once, like the gen 1 app. It would be better if they made the interface flat and simple and markers were brought back (scenes and adjusting colors from gen 1). I love my Hue bulbs though."
2.02E+13,1.8,Philips Hue,alexamoUS,2.5.0,1,This app is almost as bad as Siri to control your lights.
